Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Actual,Churn_Probability,Risk_Level,Recommended_Action
41,20.15,802.35,4982,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0250316801948515,Low Risk,Maintain relationship
70,24.25,1724.15,4118,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0058940440122546315,Low Risk,Maintain relationship
56,96.95,5432.2,6484,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0,0.10273761923821446,Low Risk,Maintain relationship
15,86.2,1270.2,5829,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.6206048798874473,High Risk,Immediate retention offer
72,73.45,5329.0,5540,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0,0.04921949440698773,Low Risk,Maintain relationship
9,84.4,732.5,5745,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,0.7867665966398407,High Risk,Immediate retention offer
13,70.15,931.75,4599,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7634207605005789,High Risk,Immediate retention offer
34,24.7,780.2,3421,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.05143093452974974,Low Risk,Maintain relationship
1,19.3,19.3,5626,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.25426693780402365,Low Risk,Maintain relationship
22,20.3,467.15,2768,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.020041891298011677,Low Risk,Maintain relationship
1,95.1,95.1,5795,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.9257962726524681,High Risk,Immediate retention offer
18,58.4,964.9,2812,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.3542553778752371,Low Risk,Maintain relationship
7,79.65,604.7,4513,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.6547636092138802,High Risk,Immediate retention offer
1,19.45,19.45,2133,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.36342586989569164,Low Risk,Maintain relationship
71,25.0,1753.0,4066,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0086008652670637,Low Risk,Maintain relationship
12,61.65,713.75,5670,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,1,0.40721911069750666,Medium Risk,Engagement campaign
46,40.4,1842.7,2519,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0,0.06882963024069454,Low Risk,Maintain relationship
53,101.9,5549.4,5884,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.6927619522972942,High Risk,Immediate retention offer
67,81.35,5398.6,4219,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0,0.05410346777239178,Low Risk,Maintain relationship
33,95.0,3008.15,4639,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0,0.5303986365701399,Medium Risk,Engagement campaign
5,69.95,320.4,3850,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.36942609557149503,Low Risk,Maintain relationship
71,24.65,1766.75,4788,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.022950477157944356,Low Risk,Maintain relationship
8,44.45,369.3,4909,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5347483963420444,Medium Risk,Engagement campaign
45,100.15,4459.8,2636,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0,0.5130893525505108,Medium Risk,Engagement campaign
70,58.4,4113.15,4117,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0,0.03747950075606074,Low Risk,Maintain relationship
19,89.35,1686.85,4473,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0,0.13680724305741804,Low Risk,Maintain relationship
2,70.95,137.95,5390,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8204250776749322,High Risk,Immediate retention offer
5,82.75,417.75,5269,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0,0.8406027869897003,High Risk,Immediate retention offer
46,24.95,1165.9,3979,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.07251731149146604,Low Risk,Maintain relationship
4,50.7,151.3,4930,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.6522641037934804,High Risk,Immediate retention offer
2,86.85,156.35,5204,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0.8769106233627179,High Risk,Immediate retention offer
43,29.3,1224.05,4741,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.23489811741655803,Low Risk,Maintain relationship
4,44.55,220.75,2124,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.572939345869964,Medium Risk,Engagement campaign
59,76.75,4541.9,5918,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0,0.0421984303493457,Low Risk,Maintain relationship
1,20.15,20.15,4832,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.6276264506867338,High Risk,Immediate retention offer
36,63.7,2188.5,2504,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0,0.07527179636414452,Low Risk,Maintain relationship
22,49.8,1049.05,4667,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6049367382188405,High Risk,Immediate retention offer
67,100.9,6733.15,4078,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0,0.3800016957524403,Low Risk,Maintain relationship
3,29.9,92.25,4416,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.7112142508233583,High Risk,Immediate retention offer
7,59.1,369.25,4770,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0,0.42913808861102887,Medium Risk,Engagement campaign
2,79.0,143.65,5239,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.8503853407169286,High Risk,Immediate retention offer
2,20.25,36.8,5736,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.2260318029458497,Low Risk,Maintain relationship
50,20.35,938.95,6391,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.0020544319697095997,Low Risk,Maintain relationship
47,67.45,3252.0,4074,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.29877065157264004,Low Risk,Maintain relationship
25,81.75,2028.8,5917,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,0.26208553273598045,Low Risk,Maintain relationship
46,105.2,4822.85,3322,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,1,0.46177322810045995,Medium Risk,Engagement campaign
13,89.05,1169.35,3861,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,0.7281198842276853,High Risk,Immediate retention offer
72,105.0,7578.05,6423,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0,0.30483566713131177,Low Risk,Maintain relationship
46,45.2,2065.15,3150,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.27683063371954425,Low Risk,Maintain relationship
70,19.85,1433.8,4442,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0014618498375220607,Low Risk,Maintain relationship
37,76.25,2841.55,5859,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7313553964215039,High Risk,Immediate retention offer
22,101.35,2317.1,4694,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1,0.684272062848967,High Risk,Immediate retention offer
36,97.35,3457.9,4544,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0.6254746847658077,High Risk,Immediate retention offer
5,85.4,425.9,3716,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1,0.7830550374688208,High Risk,Immediate retention offer
68,54.45,3674.95,6309,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0,0.10398333545886823,Low Risk,Maintain relationship
71,95.15,6770.85,5647,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0,0.05992732399055956,Low Risk,Maintain relationship
58,68.4,3972.25,5269,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0,0.20732649685963955,Low Risk,Maintain relationship
35,95.45,3474.05,2080,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.7734988602161421,High Risk,Immediate retention offer
24,78.85,1772.25,3079,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.6180631047533103,High Risk,Immediate retention offer
1,20.5,20.5,4454,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.6145686878971444,High Risk,Immediate retention offer
51,20.45,1042.65,6097,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.028621194303883036,Low Risk,Maintain relationship
20,98.55,2031.95,3300,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0,0.6364867579291799,High Risk,Immediate retention offer
55,57.55,3046.4,5463,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0.021757587060065368,Low Risk,Maintain relationship
54,89.4,4869.5,5871,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0.45270911911038936,Medium Risk,Engagement campaign
62,54.75,3425.35,5010,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0.0507956027270311,Low Risk,Maintain relationship
9,34.7,296.1,5352,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,0.5628343325617808,Medium Risk,Engagement campaign
71,114.6,8100.25,4071,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.031495299884665144,Low Risk,Maintain relationship
65,93.55,6069.25,5774,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,0,0.2943631656927618,Low Risk,Maintain relationship
23,81.85,1810.85,5939,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.10113842459052076,Low Risk,Maintain relationship
45,96.75,4442.75,3682,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,0.2935041458008784,Low Risk,Maintain relationship
69,19.3,1447.9,5028,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.06396629240460841,Low Risk,Maintain relationship
16,69.65,1043.3,5610,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6561893420632775,High Risk,Immediate retention offer
66,58.2,3810.8,5313,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0,0.04280846510154503,Low Risk,Maintain relationship
4,90.65,367.95,3559,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.6792451127620208,High Risk,Immediate retention offer
29,90.1,2656.7,3553,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0.3117701534278374,Low Risk,Maintain relationship
50,106.8,5347.95,5746,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0,0.5299608574764605,Medium Risk,Engagement campaign
17,98.6,1704.95,5160,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,1,0.42956477769793655,Medium Risk,Engagement campaign
65,45.25,2933.95,5712,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0,0.03255760250367428,Low Risk,Maintain relationship
72,25.85,1872.2,5514,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.01213174233362035,Low Risk,Maintain relationship
2,69.75,144.55,5667,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7904034627030068,High Risk,Immediate retention offer
54,20.4,1090.6,6393,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.029899189636528597,Low Risk,Maintain relationship
1,69.9,69.9,3349,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.9314793997055533,High Risk,Immediate retention offer
15,48.8,720.1,2577,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.48077753558169745,Medium Risk,Engagement campaign
57,70.1,3913.3,4669,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,1,0.13189873569265514,Low Risk,Maintain relationship
6,50.35,314.55,3442,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6694121350176949,High Risk,Immediate retention offer
34,77.2,2753.8,3997,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0,0.07432038234910862,Low Risk,Maintain relationship
10,33.9,298.45,2529,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,0.5614368653590173,Medium Risk,Engagement campaign
55,113.6,6292.7,5754,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.2700897516931254,Low Risk,Maintain relationship
38,62.3,2354.8,3818,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,1,0.19350156135064375,Low Risk,Maintain relationship
5,19.65,92.05,2878,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.22785105932332742,Low Risk,Maintain relationship
63,36.1,2298.9,5089,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0.08657850970281789,Low Risk,Maintain relationship
3,95.4,293.15,2813,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,0.8647551628493474,High Risk,Immediate retention offer
67,105.7,6816.95,5027,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0,0.44463078634380665,Medium Risk,Engagement campaign
3,20.0,49.65,3985,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.3187006162726343,Low Risk,Maintain relationship
1,50.75,50.75,3631,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7974439929094905,High Risk,Immediate retention offer
1,19.65,19.65,3192,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.5116721939203516,Medium Risk,Engagement campaign
13,55.95,734.35,4498,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0.5567135157830073,Medium Risk,Engagement campaign
25,19.15,477.6,3829,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.09235521649330215,Low Risk,Maintain relationship
51,106.8,5498.8,4640,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0,0.544676881918725,Medium Risk,Engagement campaign
1,75.3,75.3,3244,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.7210681762693718,High Risk,Immediate retention offer
68,100.3,6754.35,5757,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0,0.4707090429974613,Medium Risk,Engagement campaign
44,54.05,2375.2,4896,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0,0.025472339691080568,Low Risk,Maintain relationship
8,74.85,572.45,5514,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8053676762696039,High Risk,Immediate retention offer
2,70.65,142.35,2189,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8208197834819739,High Risk,Immediate retention offer
47,103.7,4730.6,4543,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.45818193191479234,Medium Risk,Engagement campaign
2,42.6,72.4,4648,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.7717756928348447,High Risk,Immediate retention offer
9,80.8,713.1,3890,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.8226719484052646,High Risk,Immediate retention offer
71,24.7,1810.55,5187,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.006428567041989064,Low Risk,Maintain relationship
27,83.85,2310.2,5907,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.34899630973162343,Low Risk,Maintain relationship
49,49.65,2409.9,4283,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0,0.11087609493720332,Low Risk,Maintain relationship
72,87.1,6230.1,5993,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.017858951097086538,Low Risk,Maintain relationship
22,89.05,1886.25,5479,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.5460014675023531,Medium Risk,Engagement campaign
5,55.8,300.4,5104,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0.5217000482431147,Medium Risk,Engagement campaign
52,49.15,2550.9,5597,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.5370801249339079,Medium Risk,Engagement campaign
20,20.0,416.45,3585,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.03504957468687505,Low Risk,Maintain relationship
4,89.2,346.2,5808,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,0.8972940147220672,High Risk,Immediate retention offer
19,86.85,1564.4,5072,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.8067080471218834,High Risk,Immediate retention offer
30,100.2,2983.8,3598,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.7768614042586247,High Risk,Immediate retention offer
1,85.55,85.55,3967,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,1,0.8958094191223366,High Risk,Immediate retention offer
13,19.45,232.1,2783,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.25666847218048067,Low Risk,Maintain relationship
53,24.6,1279.0,4610,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.02704760674105389,Low Risk,Maintain relationship
19,79.85,1471.75,3715,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7782113737851089,High Risk,Immediate retention offer
7,89.15,574.35,2415,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.8694979961600139,High Risk,Immediate retention offer
6,19.5,106.8,3288,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.32874537632245354,Low Risk,Maintain relationship
47,99.7,4747.2,4787,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0,0.6532730743176512,High Risk,Immediate retention offer
37,20.35,697.65,3078,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.08273316195075513,Low Risk,Maintain relationship
18,75.6,1395.05,4030,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.6564001070325263,High Risk,Immediate retention offer
27,49.85,1336.15,5580,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.14304050625937706,Low Risk,Maintain relationship
21,64.95,1339.8,4604,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.3456212756291145,Low Risk,Maintain relationship
20,79.15,1520.9,4997,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.6550947099644528,High Risk,Immediate retention offer
25,69.75,1729.35,3080,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6154866393743225,High Risk,Immediate retention offer
66,104.9,6891.45,4892,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.11099419767543704,Low Risk,Maintain relationship
44,94.4,4295.35,5019,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0,0.1015007068812419,Low Risk,Maintain relationship
34,84.05,2909.95,3476,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.1361599750486054,Low Risk,Maintain relationship
42,54.55,2455.05,5387,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0.22130226588853627,Low Risk,Maintain relationship
39,47.85,1886.4,5531,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.21661255442700966,Low Risk,Maintain relationship
5,20.5,104.3,5263,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.10812890975224698,Low Risk,Maintain relationship
66,91.7,6075.9,5453,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.040332768868413124,Low Risk,Maintain relationship
31,50.05,1523.4,4529,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.3178572123365481,Low Risk,Maintain relationship
43,19.55,876.15,4871,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.04225906871697305,Low Risk,Maintain relationship
67,105.4,6989.45,5666,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.1253639306052999,Low Risk,Maintain relationship
14,51.45,727.85,4298,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.2868274085554745,Low Risk,Maintain relationship
3,99.0,287.4,5236,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1,0.7775137277068612,High Risk,Immediate retention offer
71,80.45,5662.25,4518,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.043390286876151596,Low Risk,Maintain relationship
50,82.5,4179.1,5258,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0,0.1697030626178553,Low Risk,Maintain relationship
72,105.6,7581.5,5981,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0,0.13776452949676954,Low Risk,Maintain relationship
1,93.3,93.3,2578,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.932066811822341,High Risk,Immediate retention offer
